customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month,tenure_bucket_13-24,tenure_bucket_25-48,tenure_bucket_49-60,tenure_bucket_61-72,churn_probability,risk_segment
9233-PSYHO,1,0,0,45,1,1,100.15,4459.8,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,3,99.10666666666668,1,0,False,True,False,False,0.40155563505409125,Medium Risk
5376-PCKNB,0,1,1,72,1,1,104.45,7459.0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0,4,103.59722222222224,1,0,False,False,False,True,0.24652506326715704,Low Risk
8044-BGWPI,0,1,1,12,1,1,21.15,306.05,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,25.504166666666663,0,1,False,False,False,False,0.13279186221760136,Low Risk
4060-LDNLU,0,0,0,7,1,0,96.2,639.7,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,91.38571428571429,1,1,False,False,False,False,0.831247022051038,High Risk
3589-PPVKW,0,0,0,9,1,1,44.4,348.15,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,38.68333333333333,0,1,False,False,False,False,0.48646070472057196,Medium Risk
8327-LZKAS,1,1,0,43,1,1,107.55,4533.9,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,4,105.43953488372092,1,0,False,True,False,False,0.5497154516390325,Medium Risk
5887-IKKYO,0,1,1,58,1,0,94.35,5563.65,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,3,95.925,1,0,False,False,True,False,0.1955457941173428,Low Risk
1075-BGWOH,1,1,0,16,1,1,98.75,1587.55,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,3,99.221875,1,1,True,False,False,False,0.814571754911171,High Risk
1755-RMCXH,0,1,1,2,1,0,20.3,40.25,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.125,0,1,False,False,False,False,0.2425268144215022,Low Risk
0302-JOIVN,0,1,0,8,1,0,101.15,842.9,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,105.3625,1,1,False,False,False,False,0.8137510100089476,High Risk
3858-XHYJO,0,1,0,40,1,0,105.75,4228.55,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,4,105.71375,1,0,False,True,False,False,0.3822850192080869,Medium Risk
4299-SIMNS,0,0,0,9,1,1,81.15,784.45,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,87.16111111111111,0,1,False,False,False,False,0.7668602763573179,High Risk
7025-IWFHT,0,0,0,41,1,1,89.55,3729.75,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,3,90.96951219512196,0,0,False,True,False,False,0.34259404177112246,Medium Risk
6261-LHRTG,0,0,0,26,1,1,54.75,1406.9,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0,2,54.11153846153847,0,1,False,True,False,False,0.30244875483719613,Medium Risk
7841-FCRQD,0,1,0,33,1,1,53.75,1857.3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,2,56.28181818181818,0,0,False,True,False,False,0.20303203017028476,Low Risk
2056-EVGZL,0,1,1,68,1,0,105.75,7322.5,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,5,107.68382352941175,1,0,False,False,False,True,0.28954870011381717,Low Risk
8777-MBMTS,1,1,0,65,1,1,105.85,6725.5,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,5,103.46923076923076,1,0,False,False,False,True,0.14216127628901165,Low Risk
7753-USQYQ,0,0,0,55,1,1,64.2,3627.3,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0,3,65.9509090909091,0,0,False,False,True,False,0.16584554951824113,Low Risk
5366-IJEQJ,0,0,0,20,1,1,88.7,1761.45,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,2,88.0725,0,1,True,False,False,False,0.7633168659772803,High Risk
7661-CPURM,0,0,0,19,1,1,87.7,1725.95,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0,2,90.83947368421052,0,0,True,False,False,False,0.28181743706709567,Low Risk
6233-HXJMX,0,0,0,45,1,1,89.3,4192.15,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,2,93.15888888888888,0,1,False,True,False,False,0.5938708398170227,Medium Risk
5902-WBLSE,0,1,1,70,1,1,20.15,1411.2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,20.16,0,0,False,False,False,True,0.003549263386418143,Low Risk
1981-INRFU,0,0,0,2,1,1,79.75,164.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,82.25,0,1,False,False,False,False,0.8755166544648239,High Risk
4971-PUYQO,0,0,0,27,1,1,94.55,2724.6,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,2,100.91111111111113,1,1,False,True,False,False,0.7279709570816505,High Risk
3239-TPHPZ,0,1,0,12,1,1,20.05,264.55,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0,22.04583333333333,0,0,False,False,False,False,0.02849466709628949,Low Risk
5115-GZDEL,0,0,1,72,0,0,67.2,4671.7,0,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,64.88472222222222,0,0,False,False,False,True,0.017450568478286965,Low Risk
3338-CVVEH,0,0,0,12,1,0,94.55,1173.55,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,97.79583333333332,1,1,False,False,False,False,0.7980887276809241,High Risk
8485-GJCDN,1,0,0,5,1,1,69.05,318.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,63.7,0,1,False,False,False,False,0.7843642032370968,High Risk
2615-YVMYX,1,1,0,71,1,1,107.5,7713.55,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,5,108.64154929577464,1,1,False,False,False,True,0.36433357512589076,Medium Risk
2851-STERV,1,0,0,35,1,1,73.0,2471.25,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,4,70.60714285714286,0,0,False,True,False,False,0.2708418619664412,Low Risk
4393-GEADV,0,1,1,70,1,0,114.75,7842.3,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,112.03285714285714,1,0,False,False,False,True,0.0961823629820602,Low Risk
8486-AYEQH,0,0,0,31,1,1,76.05,2227.8,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,71.86451612903227,0,1,False,True,False,False,0.6875329299994132,High Risk
1527-SXDPN,0,1,1,52,1,1,96.25,4990.25,1,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,3,95.96634615384616,1,0,False,False,True,False,0.3439424867788265,Medium Risk
6029-WTIPC,1,0,0,37,1,1,101.1,3744.05,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,3,101.19054054054054,1,1,False,True,False,False,0.7622480023396797,High Risk
8634-CILSZ,0,0,0,69,1,1,104.7,7220.35,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0,4,104.6427536231884,1,0,False,False,False,True,0.438855257464481,Medium Risk
5419-JKZNQ,1,1,0,30,1,0,77.9,2351.45,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,78.38166666666666,0,1,False,True,False,False,0.5727792548469105,Medium Risk
2495-KZNFB,0,0,0,33,1,1,90.65,2989.6,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,90.5939393939394,1,1,False,True,False,False,0.6360657511394566,High Risk
1409-PHXTF,1,1,0,54,1,1,110.45,6077.75,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,5,112.55092592592592,1,0,False,False,True,False,0.29558069695183975,Low Risk
4560-WQAQW,0,0,0,59,1,0,68.7,4070.95,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0,3,68.99915254237288,0,0,False,False,True,False,0.11341502663023678,Low Risk
9591-YVTEB,1,0,0,55,0,1,44.85,2479.05,0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,3,45.07363636363637,0,1,False,False,True,False,0.415133553873953,Medium Risk
9309-BZGNT,1,1,0,69,0,1,29.8,2134.3,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0,1,30.93188405797102,0,0,False,False,False,True,0.1804271147409567,Low Risk
4274-DRSQT,0,0,0,66,1,1,88.9,6000.1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,2,90.91060606060609,0,0,False,False,False,True,0.2418406444668949,Low Risk
2027-DNKIV,0,1,1,37,1,1,58.75,2203.1,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,3,59.54324324324324,0,0,False,True,False,False,0.13900032559165715,Low Risk
8075-GXIUB,1,1,0,9,1,0,19.85,183.15,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,20.35,0,0,False,False,False,False,0.0625377874300773,Low Risk
2885-HIJDH,0,1,1,69,1,0,86.9,6194.1,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,89.7695652173913,0,0,False,False,False,True,0.03807192084981587,Low Risk
5424-RLQLC,0,0,0,10,1,1,59.65,638.95,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0,2,63.895,0,1,False,False,False,False,0.41865244589895206,Medium Risk
6682-QJDGB,0,0,1,40,1,1,55.25,2139.2,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2,53.48,0,1,False,True,False,False,0.25698302349123187,Low Risk
6507-DTJZV,0,0,1,13,1,0,66.4,831.75,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,2,63.98076923076923,0,1,True,False,False,False,0.3685202647340106,Medium Risk
8780-IXSTS,0,0,0,6,1,1,90.1,521.3,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,2,86.88333333333333,1,1,False,False,False,False,0.903324227837009,High Risk
7673-BQGKU,0,1,1,69,1,0,20.15,1337.5,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,19.38405797101449,0,0,False,False,False,True,0.0076130753131242795,Low Risk
6723-WSNTY,1,1,0,66,1,1,108.1,7181.95,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,5,108.81742424242424,1,0,False,False,False,True,0.35395427374315636,Medium Risk
9530-EHPOH,0,0,0,11,1,0,53.75,608.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,55.27272727272727,0,1,False,False,False,False,0.5553001711182243,Medium Risk
2725-IWWBA,0,1,1,46,1,0,56.9,2560.1,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,3,55.65434782608696,0,0,False,True,False,False,0.12639255700950125,Low Risk
0345-HKJVM,0,0,0,6,1,0,89.3,577.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,96.26666666666668,0,1,False,False,False,False,0.8551925710178817,High Risk
1061-PNTHC,0,1,1,56,1,1,109.6,5953.0,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,0,5,106.30357142857144,1,1,False,False,True,False,0.39696121383098226,Medium Risk
0394-YONDK,0,1,1,70,1,0,25.15,1790.15,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,25.57357142857143,0,0,False,False,False,True,0.010854638277775708,Low Risk
6574-MCOEH,0,1,1,33,1,1,79.15,2531.4,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,4,76.70909090909092,0,0,False,True,False,False,0.24608951472504842,Low Risk
7399-QHBJS,0,1,1,72,1,0,66.75,4760.3,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,3,66.11527777777778,0,0,False,False,False,True,0.05242582067960985,Low Risk
3049-SOLAY,0,1,0,3,1,1,95.2,292.85,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,97.61666666666667,1,1,False,False,False,False,0.9155543839399292,High Risk
0997-YTLNY,0,0,1,19,1,0,48.8,953.65,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,50.19210526315789,0,1,True,False,False,False,0.3487006666349409,Medium Risk
3317-HRTNN,1,0,0,5,0,0,45.7,198.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,39.6,0,1,False,False,False,False,0.7690357569973146,High Risk
9479-HYNYL,0,1,0,71,1,1,80.7,5705.05,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,5,80.35281690140846,0,0,False,False,False,True,0.02618621372361253,Low Risk
3235-ETOOB,0,1,0,8,1,1,74.5,609.9,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,76.2375,0,1,False,False,False,False,0.769462888557818,High Risk
9708-KFDBY,0,0,0,1,1,0,20.55,20.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,0,20.55,0,1,False,False,False,False,0.3439679957068167,Medium Risk
8058-INTPH,0,0,0,1,1,1,79.65,79.65,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,79.65,0,1,False,False,False,False,0.9155506893186862,High Risk
3642-GKTCT,0,0,0,61,1,1,115.1,6993.65,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,0,6,114.65,1,0,False,False,False,True,0.2884566795340844,Low Risk
0774-RMNUW,0,1,1,71,0,0,59.7,4122.65,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,5,58.06549295774647,0,0,False,False,False,True,0.01741836790464738,Low Risk
1334-PDUKM,0,1,0,68,1,0,86.45,5762.95,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0,2,84.74926470588235,0,0,False,False,False,True,0.18621145518280802,Low Risk
0756-MPZRL,0,0,0,46,0,0,33.7,1537.85,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,2,33.43152173913043,0,0,False,True,False,False,0.20824370632226427,Low Risk
2242-MFOTG,0,0,0,33,1,0,80.1,2603.3,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,78.88787878787879,0,0,False,True,False,False,0.17436122419356936,Low Risk
2927-CVULT,0,1,1,53,1,1,104.05,5566.4,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,5,105.0264150943396,1,0,False,False,True,False,0.19807094686161678,Low Risk
2144-BFDSO,1,1,0,50,1,0,108.75,5431.9,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0,5,108.638,1,1,False,False,True,False,0.4423970931005203,Medium Risk
8745-PVESG,0,0,0,57,0,1,41.1,2258.25,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,3,39.61842105263158,0,0,False,False,True,False,0.08939618094961839,Low Risk
7647-GYYKX,0,1,1,54,1,1,20.35,1092.35,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,20.2287037037037,0,0,False,False,True,False,0.03258853799314525,Low Risk
5647-FXOTP,1,1,0,60,1,1,105.9,6401.25,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,106.6875,1,1,False,False,True,False,0.6569610521776028,High Risk
5569-OUICF,1,1,0,28,1,1,101.3,2812.2,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0,3,100.43571428571428,1,1,False,True,False,False,0.6934135091186245,High Risk
8821-XNHVZ,0,1,1,1,1,1,80.05,80.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,80.05,0,1,False,False,False,False,0.880807163560533,High Risk
2082-OJVTK,0,1,1,29,1,1,89.2,2698.35,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,2,93.04655172413791,0,1,False,True,False,False,0.7145780266552861,High Risk
9700-ISPUP,0,1,1,10,1,1,65.5,616.9,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,3,61.69,0,1,False,False,False,False,0.4487199932256587,Medium Risk
9839-ETQOE,0,0,1,43,0,1,40.45,1912.85,0,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,3,44.48488372093023,0,1,False,True,False,False,0.33809362129459414,Medium Risk
6078-VESFR,1,1,0,13,1,0,70.45,849.1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,65.31538461538462,0,1,True,False,False,False,0.5767045755654396,Medium Risk
9027-TMATR,0,1,0,43,1,1,78.8,3460.3,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,5,80.47209302325582,0,0,False,True,False,False,0.08039092652659496,Low Risk
5940-NFXKV,0,1,1,19,1,1,83.65,1465.75,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,77.14473684210526,0,1,True,False,False,False,0.7427004494852293,High Risk
1941-HOSAM,0,1,1,1,1,1,90.1,90.1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,90.1,1,1,False,False,False,False,0.8879551140451304,High Risk
9110-HSGTV,0,0,0,69,1,1,82.45,5555.3,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,5,80.51159420289855,0,0,False,False,False,True,0.03403514442294615,Low Risk
0704-VCUMB,0,1,0,61,1,0,20.25,1278.8,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,20.963934426229507,0,0,False,False,False,True,0.005956975696062902,Low Risk
6171-ZTVYB,0,1,0,43,1,0,66.25,2907.35,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,3,67.61279069767441,0,1,False,True,False,False,0.19000682341761624,Low Risk
8053-WWDRO,0,1,0,6,1,0,19.5,146.3,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0,24.383333333333336,0,1,False,False,False,False,0.2630934691005686,Low Risk
9564-KCLHR,0,0,0,1,1,0,51.25,51.25,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1,51.25,0,1,False,False,False,False,0.6601369592443748,High Risk
1935-IMVBB,0,1,0,56,1,0,89.7,4952.95,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,2,88.44553571428571,0,1,False,False,True,False,0.4698154285265518,Medium Risk
2535-PBCGC,0,1,0,70,0,0,64.55,4504.9,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,64.35571428571428,0,0,False,False,False,True,0.026929512883998558,Low Risk
2082-CEFLT,0,0,0,1,1,1,45.6,45.6,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,45.6,0,1,False,False,False,False,0.8024539714668963,High Risk
1470-PSXNM,0,1,1,49,1,1,93.65,4520.15,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0,3,92.24795918367346,1,0,False,False,True,False,0.3854673961077477,Medium Risk
1213-NGCUN,0,0,0,6,1,1,49.65,267.35,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,44.55833333333334,0,1,False,False,False,False,0.6211167683291131,High Risk
2498-XLDZR,0,1,1,32,1,0,73.6,2316.85,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0,5,72.4015625,0,0,False,True,False,False,0.048088895270450675,Low Risk
9866-OCCKE,1,1,0,72,1,1,109.75,8075.35,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0,5,112.1576388888889,1,0,False,False,False,True,0.09505952514002447,Low Risk
5338-YHWYT,0,0,1,37,1,0,61.45,2302.35,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,3,62.22567567567568,0,0,False,True,False,False,0.05567120954954253,Low Risk
7718-UPSKJ,0,1,0,69,1,1,106.4,7251.9,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,5,105.1,1,0,False,False,False,True,0.33072000578670196,Medium Risk
8731-WBBMB,0,1,0,26,1,0,81.9,2078.55,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,5,79.94423076923077,0,1,False,True,False,False,0.24934036922923705,Low Risk
1448-CYWKC,0,1,1,58,1,1,105.2,6225.4,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0,4,107.33448275862068,1,0,False,False,True,False,0.40120038763953775,Medium Risk
7901-IIDQV,0,0,0,24,1,0,54.6,1242.25,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,1,51.76041666666666,0,0,True,False,False,False,0.18767309591894019,Low Risk
2690-DVRVK,0,1,1,5,1,0,20.55,99.45,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1,0,19.89,0,0,False,False,False,False,0.04989220134194055,Low Risk
5688-KZTSN,0,1,1,15,1,1,20.0,288.05,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,19.203333333333333,0,1,True,False,False,False,0.4242158684994783,Medium Risk
1270-XKUCC,0,1,1,30,1,0,19.7,599.25,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.975,0,0,False,True,False,False,0.017297769660888796,Low Risk
0334-ZFJSR,0,1,0,55,1,1,66.05,3462.1,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,3,62.947272727272725,0,0,False,False,True,False,0.10716324846814373,Low Risk
2894-QOJRX,0,1,0,25,0,1,34.0,853.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,34.12,0,1,False,True,False,False,0.4888004916135776,Medium Risk
5747-PMBSQ,1,1,0,10,1,1,92.5,934.1,1,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,4,93.41,1,1,False,False,False,False,0.8005057597943901,High Risk
5583-EJXRD,0,1,1,44,0,1,54.05,2375.2,0,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0,5,53.98181818181818,0,0,False,True,False,False,0.0544936306113094,Low Risk
4565-EVZMJ,0,0,0,47,1,1,58.9,2813.05,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,3,59.85212765957447,0,0,False,True,False,False,0.12656868366085047,Low Risk
3143-JQEGI,0,1,1,13,1,0,88.35,1222.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,94.06153846153846,0,1,True,False,False,False,0.7649794867483799,High Risk
6386-SZZKH,0,1,1,49,1,1,107.95,5293.2,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,108.02448979591836,1,0,False,False,True,False,0.4277239799476645,Medium Risk
3327-YBAKM,0,1,0,64,1,1,96.9,6314.35,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,0,4,98.66171875,1,0,False,False,False,True,0.27417547404315123,Low Risk
9441-QHEVC,0,0,0,1,1,0,19.1,19.1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.1,0,1,False,False,False,False,0.38511843858296485,Medium Risk
6705-LNMDD,0,0,0,20,1,0,50.0,1003.05,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,50.1525,0,1,True,False,False,False,0.36837247882573454,Medium Risk
2580-ASVVY,0,1,0,37,0,0,45.4,1593.1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0,3,43.05675675675676,0,0,False,True,False,False,0.09532144420156419,Low Risk
3370-GQEAL,0,1,1,30,1,0,85.45,2509.95,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,83.66499999999999,0,1,False,True,False,False,0.6618532145678645,High Risk
5032-USPKF,0,0,0,38,1,0,84.1,3187.65,0,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,5,83.88552631578948,0,0,False,True,False,False,0.2608932122091224,Low Risk
2982-IHMFT,1,0,0,1,1,1,74.45,74.45,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,74.45,0,1,False,False,False,False,0.9022563292069004,High Risk
3521-SYVOR,0,0,0,37,1,1,64.75,2345.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,63.38378378378378,0,1,False,True,False,False,0.40594807902293056,Medium Risk
