customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,tenure_bucket,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month
9770-KXGQU,0,0,0,53,1,0,98.6,5311.85,0,49-60,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,0,4,100.22358490566039,1,0
6437-UKHMV,0,0,0,7,1,1,79.7,586.05,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,83.72142857142856,0,1
6538-POCHL,0,0,0,33,1,1,79.0,2576.8,0,25-48,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0,2,78.0848484848485,0,1
6726-NNFWD,1,1,0,71,1,0,89.45,6435.25,0,61-72,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0,3,90.63732394366197,0,0
3002-WQZWT,0,0,0,29,1,1,74.2,1993.25,0,25-48,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,68.73275862068965,0,1
4277-UDIEF,0,1,1,24,1,0,81.0,1923.85,0,13-24,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0,4,80.16041666666666,0,1
1208-NBVFH,0,1,1,20,1,1,49.6,939.8,0,13-24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,46.989999999999995,0,1
4912-PIGUY,0,0,0,1,1,1,84.6,84.6,0,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,84.6,0,1
1114-CENIM,0,0,1,54,1,1,55.0,3092.65,1,49-60,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,57.2712962962963,0,1
6060-DRTNL,1,0,0,5,1,1,84.85,415.55,1,0-12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1,2,83.11,0,1
2725-TTRIQ,0,1,1,72,1,1,84.2,5986.55,0,61-72,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,83.14652777777778,0,0
3374-TTZTK,0,1,0,52,1,1,106.3,5487.0,0,49-60,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,6,105.51923076923077,1,0
8990-ZXLSU,0,0,0,9,1,0,69.05,651.5,0,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,72.38888888888889,0,1
2275-RBYQS,0,0,0,1,1,1,45.4,45.4,0,0-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,45.4,0,1
8473-VUVJN,1,0,0,1,1,1,73.65,73.65,1,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,73.65,0,1
6289-CPNLD,0,1,1,33,1,1,73.9,2405.05,1,25-48,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0,4,72.88030303030304,0,0
5536-SLHPM,0,1,0,55,1,1,77.75,4458.15,1,49-60,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,81.05727272727272,0,1
4419-UJMUS,0,1,1,69,1,1,99.35,6856.45,0,61-72,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0,3,99.36884057971014,1,0
7794-JASDG,0,0,0,1,1,1,50.75,50.75,0,0-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,50.75,0,1
7609-YBPXG,0,0,0,54,1,0,87.1,4735.2,0,49-60,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,87.68888888888888,0,0
5519-TEEUH,0,0,1,33,1,1,20.15,682.15,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,20.671212121212122,0,0
7856-GANIL,1,1,0,45,1,1,98.7,4525.8,0,25-48,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,4,100.57333333333334,1,0
0804-XBFBV,0,0,1,11,0,0,25.2,321.05,0,0-12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,29.186363636363637,0,1
2676-OXPPQ,0,0,0,6,1,1,55.7,335.65,0,0-12,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,55.94166666666666,0,1
3703-TTEPD,0,0,0,21,1,0,65.35,1424.4,0,13-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,3,67.82857142857144,0,1
2799-TSLAG,0,1,1,65,1,1,25.3,1748.55,0,61-72,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,26.90076923076923,0,0
0196-VULGZ,1,1,0,6,1,1,84.35,474.9,1,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,79.14999999999999,0,1
8837-VVWLQ,0,0,0,8,1,0,84.95,668.4,1,0-12,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2,83.55,0,1
2696-NARTR,0,0,0,11,1,1,73.85,926.25,1,0-12,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,1,84.20454545454545,0,1
2208-NKVVH,0,1,1,43,1,0,24.25,1077.95,0,25-48,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,25.06860465116279,0,0
7614-QVWQL,0,1,1,49,0,1,51.8,2541.25,1,49-60,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0,3,51.86224489795919,0,0
1976-CFOCS,1,1,0,1,1,0,46.0,46.0,1,0-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,46.0,0,1
4631-OACRM,1,0,0,15,1,1,79.4,1156.1,1,13-24,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,77.07333333333332,0,1
7139-JZFVG,0,1,1,60,1,0,60.5,3694.45,0,49-60,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0,3,61.57416666666666,0,0
4987-GQWPO,0,0,0,17,0,0,25.1,382.8,0,13-24,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,22.51764705882353,0,1
3755-JBMNH,1,1,0,16,1,1,71.8,1167.8,1,13-24,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,72.9875,0,1
1757-TCATG,0,1,1,35,1,0,20.05,746.75,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,21.335714285714285,0,0
6345-ULYRW,1,1,0,44,1,0,88.4,3912.9,1,25-48,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,0,2,88.92954545454546,0,0
4776-XSKYQ,0,1,1,12,0,0,30.25,368.85,0,0-12,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1,30.7375,0,0
8048-DSDFQ,0,0,0,1,1,0,20.2,20.2,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.2,0,1
5753-QQWPW,0,0,0,28,1,1,59.9,1654.7,0,25-48,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0,3,59.096428571428575,0,0
6010-DDPPW,0,1,0,70,1,0,25.15,1940.85,0,61-72,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,27.72642857142857,0,0
1809-DMJHQ,0,0,1,5,1,0,46.0,221.7,1,0-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,44.339999999999996,0,1
6693-FRIRW,0,0,0,18,1,0,101.3,1794.65,0,13-24,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0,4,99.70277777777778,1,1
6586-MYGKD,0,1,0,70,1,1,76.95,5289.8,0,61-72,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0,4,75.56857142857143,0,0
3173-NVMPX,0,1,1,9,1,1,55.3,501.2,0,0-12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,55.68888888888889,0,1
0248-PGHBZ,1,0,0,67,1,1,92.45,6140.85,0,61-72,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0,4,91.65447761194031,1,0
0623-GDISB,0,0,0,1,1,1,48.45,48.45,0,0-12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,48.45,0,1
2892-GESUL,0,1,1,18,1,0,19.35,309.25,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,17.180555555555557,0,0
6923-EFPNL,0,0,0,4,1,0,51.75,201.1,1,0-12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,50.275,0,1
7472-EQOAV,1,1,1,71,1,1,86.7,6179.35,0,61-72,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,3,87.0330985915493,0,0
9574-RKJIF,0,1,1,30,1,1,94.4,2838.7,1,25-48,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,3,94.62333333333332,1,1
2043-WVTQJ,0,1,0,1,1,0,55.7,55.7,0,0-12,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,55.7,0,1
8034-RYTVV,0,0,0,55,1,1,84.25,4589.85,0,49-60,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0,2,83.45181818181818,0,0
3863-QSTYI,0,0,0,59,1,1,64.65,3735.45,0,49-60,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0,3,63.31271186440678,0,1
2619-WFQWU,0,0,0,1,1,1,70.15,70.15,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,70.15,0,1
5044-LRQAQ,0,1,0,7,1,1,69.2,477.55,0,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,68.22142857142858,0,1
1716-LSAMB,0,1,1,45,1,0,54.65,2553.7,0,25-48,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,2,56.748888888888885,0,0
1333-PBMXB,0,1,1,54,1,1,24.75,1342.15,0,49-60,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,24.85462962962963,0,0
6546-OPBBH,0,1,1,51,1,1,23.95,1216.35,0,49-60,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,23.849999999999998,0,0
5985-BEHZK,1,1,0,72,1,0,105.0,7578.05,0,61-72,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0,4,105.25069444444445,1,0
9127-QRZMH,0,1,0,44,1,1,59.85,2603.95,0,25-48,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,3,59.18068181818182,0,0
5919-VCZYM,0,0,0,2,1,0,20.05,42.7,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,21.35,0,1
9644-KVCNC,0,0,0,66,1,1,92.15,6056.9,0,61-72,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0,2,91.77121212121212,1,0
2137-DQMEV,0,1,1,68,0,0,44.8,2983.65,0,61-72,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,3,43.87720588235294,0,0
8174-LNWMW,0,0,0,31,1,0,20.9,689.35,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,22.23709677419355,0,0
9279-CJEOJ,1,0,0,21,1,1,95.4,2025.1,0,13-24,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,2,96.43333333333332,1,1
7964-VEXDG,0,0,1,21,1,0,80.35,1747.2,0,13-24,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,83.2,0,1
2404-JIBFC,0,1,1,55,1,1,85.1,4657.95,0,49-60,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,84.69,0,0
0778-NELLA,0,0,0,9,0,1,34.7,296.1,1,0-12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,32.900000000000006,0,1
8029-XYPWT,1,1,0,71,1,1,115.05,8016.6,0,61-72,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,112.90985915492958,1,0
4614-NUVZD,0,0,0,1,1,1,81.1,81.1,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,81.1,0,1
4632-PAOYU,0,1,1,22,1,0,19.95,433.5,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,19.704545454545453,0,0
3803-KMQFW,0,1,1,1,1,0,20.55,20.55,1,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.55,0,1
6804-GDMOI,0,0,0,61,1,1,106.6,6428.4,1,61-72,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,4,105.38360655737705,1,0
2990-OGYTD,0,1,0,67,1,0,86.15,5883.85,0,61-72,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,87.81865671641792,0,0
6646-JPPHA,1,0,0,14,1,0,78.85,1043.8,0,13-24,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,74.55714285714285,0,1
9572-MTILT,0,1,0,59,1,1,106.75,6252.9,1,49-60,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,5,105.98135593220339,1,1
7658-UYUQS,1,1,0,21,1,0,86.55,1857.25,0,13-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,2,88.44047619047619,0,1
7880-XSOJX,0,0,0,4,0,0,42.4,146.4,0,0-12,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,3,36.6,0,1
9611-CTWIH,0,0,0,3,1,1,89.45,240.45,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,80.14999999999999,0,1
4589-IUAJB,0,1,0,70,1,0,24.25,1724.15,0,61-72,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,24.630714285714287,0,0
0329-GTIAJ,0,0,0,3,1,1,97.9,315.3,1,0-12,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1,4,105.10000000000001,1,1
8746-BFOAJ,1,0,0,21,1,0,20.5,429.55,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,20.454761904761906,0,0
8457-XIGKN,0,0,0,20,1,1,19.6,356.15,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0,17.807499999999997,0,1
6072-NUQCB,0,1,1,22,1,0,20.25,488.25,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,22.193181818181817,0,0
6629-CZTTH,0,0,0,1,1,1,55.7,55.7,1,0-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,55.7,0,1
8838-GPHZP,0,0,0,63,1,1,20.6,1298.7,0,61-72,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.614285714285714,0,0
8750-QWZAJ,0,1,1,70,1,0,19.8,1378.75,0,61-72,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,19.696428571428573,0,0
5364-EVNIB,0,0,0,13,1,1,79.8,973.45,1,13-24,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,74.88076923076923,0,1
6918-UMQCG,0,0,0,5,1,0,80.2,384.25,0,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,76.85,0,1
0675-NCDYU,0,1,1,72,1,1,116.4,8543.25,0,61-72,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,118.65625,1,0
6339-DKLMK,0,0,0,13,0,1,31.65,389.95,0,13-24,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,29.996153846153845,0,1
1346-PJWTK,0,1,0,61,1,0,94.15,5731.85,0,61-72,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0,4,93.96475409836066,1,1
5088-QZLRL,0,0,0,1,1,0,20.65,20.65,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,20.65,0,1
8023-QHAIO,1,1,0,56,1,1,76.85,4275.75,0,49-60,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,76.35267857142857,0,1
4397-FRLTA,0,0,0,4,1,0,20.15,84.5,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,21.125,0,1
3057-VJJQE,0,0,0,35,1,0,55.25,1924.1,0,25-48,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,54.97428571428571,0,0
5087-SUURX,0,1,0,18,0,1,39.05,669.85,1,13-24,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,2,37.21388888888889,0,1
2302-OUZXB,0,1,0,72,1,0,82.15,5784.3,0,61-72,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0,4,80.3375,0,0
8133-ANHHJ,1,0,0,49,1,0,103.0,5166.2,0,49-60,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0,5,105.43265306122449,1,0
2270-CHBFN,0,1,0,44,1,1,95.1,4060.55,0,25-48,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,4,92.28522727272728,1,1
0013-EXCHZ,1,1,0,3,1,1,83.9,267.4,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1,2,89.13333333333333,0,1
5982-FPVQN,0,1,1,37,1,1,95.15,3532.85,0,25-48,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,95.48243243243243,1,1
9107-UKCKY,0,1,0,61,1,1,79.8,4914.8,0,61-72,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,4,80.57049180327868,0,0
4654-ULTTN,0,1,0,70,1,1,74.8,5315.8,0,61-72,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0,4,75.94,0,0
5550-VFRLC,1,0,0,1,1,1,69.85,69.85,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,69.85,0,1
5546-BYZSM,0,0,0,41,1,0,20.45,775.6,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,18.917073170731708,0,1
1492-KGETH,0,1,1,70,1,0,78.35,5445.95,0,61-72,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0,5,77.79928571428572,0,0
4929-BSTRX,0,0,0,1,1,1,53.55,53.55,1,0-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,53.55,0,1
4163-HFTUK,0,0,0,51,1,0,19.1,1007.8,0,49-60,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,19.76078431372549,0,0
8215-NGSPE,0,1,1,42,1,0,20.0,833.55,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.84642857142857,0,0
2225-ZRGSG,0,1,1,70,1,0,93.9,6579.05,1,61-72,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,4,93.98642857142858,1,0
8859-YSTWS,0,0,0,48,1,0,19.95,1004.5,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,20.927083333333332,0,0
5271-YNWVR,0,1,1,68,1,1,113.15,7856.0,1,61-72,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,6,115.52941176470588,1,0
7601-DHFWZ,0,0,0,48,1,0,24.0,1183.05,0,25-48,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,24.646874999999998,0,0
2657-ALMWY,1,1,0,26,1,0,84.95,2169.75,1,25-48,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,83.45192307692308,0,1
6330-JKLPC,0,1,0,11,1,1,80.5,896.9,1,0-12,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,81.53636363636363,0,1
4667-OHGKG,0,0,0,1,1,1,19.3,19.3,1,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.3,0,1
1998-VHJHK,0,0,0,27,1,0,19.15,501.35,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,18.56851851851852,0,0
1707-HABPF,1,0,0,46,1,1,91.3,4126.35,0,25-48,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,3,89.70326086956523,1,0
1660-HSOOQ,0,0,0,1,1,1,49.65,49.65,1,0-12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,49.65,0,1
7253-UVNDW,0,0,0,46,1,0,54.35,2460.15,1,25-48,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0,2,53.481521739130436,0,0
0487-VVUVK,0,1,1,25,1,1,19.15,477.6,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,19.104,0,1
7228-OMTPN,0,0,0,4,1,1,88.45,370.65,1,0-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,92.6625,0,1
5063-IUOKK,0,0,0,13,1,0,19.75,265.75,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.442307692307693,0,0
4508-OEBEY,0,1,0,31,1,1,75.5,2424.45,0,25-48,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0,5,78.20806451612903,0,0
0027-KWYKW,0,1,1,23,1,1,83.75,1849.95,0,13-24,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,80.43260869565218,0,1
2308-STERM,0,0,0,2,1,0,19.4,61.05,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,30.525,0,1
5982-XMDEX,0,0,0,65,1,0,26.5,1698.55,0,61-72,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,26.13153846153846,0,0
6284-AHOOQ,1,0,0,22,1,1,90.5,1910.6,1,13-24,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,2,86.84545454545454,1,1
6051-PTVNS,0,1,1,55,1,0,19.15,998.1,0,49-60,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,18.14727272727273,0,0
2344-JMOGN,0,1,0,9,1,1,94.85,890.6,1,0-12,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,4,98.95555555555556,1,1
3799-ISUZQ,0,1,1,7,1,1,69.95,529.5,1,0-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,75.64285714285714,0,1
2877-VDUER,0,1,1,35,0,0,40.9,1383.6,0,25-48,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0,2,39.53142857142857,0,0
9152-AMKAK,0,0,0,6,1,1,80.25,493.4,0,0-12,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,1,5,82.23333333333333,0,0
1794-HBQTJ,0,0,0,1,1,1,48.6,48.6,1,0-12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,48.6,0,1
9432-VOFYX,0,0,0,17,1,1,70.8,1207.0,0,13-24,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,71.0,0,1
8049-WJCLQ,0,1,1,10,1,0,60.2,563.5,0,0-12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,2,56.35,0,1
6586-PSJOX,0,0,1,15,1,0,55.2,864.55,0,13-24,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,2,57.63666666666666,0,0
2460-FPSYH,1,0,0,40,0,1,55.8,2109.35,1,25-48,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,4,52.73375,0,1
9705-ZJBCG,0,1,1,13,1,0,54.15,701.05,0,13-24,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,2,53.926923076923075,0,0
4818-DRBQT,0,1,0,29,1,1,80.15,2265.25,1,25-48,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,78.11206896551724,0,1
1320-HTRDR,0,0,0,3,1,1,75.5,220.6,1,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,73.53333333333333,0,1
